Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,FTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate,Label
29.061344861984253,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,5.638504981994629,11.705230413160406,Watch_Sensor
29.065444946289062,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,5.642605066299439,9.570047764376774,Watch_Sensor
29.065444946289062,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,5.642605066299439,46.78690018139756,Watch_Sensor
29.065444946289062,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.482311071973374,121,67,5.642605066299439,21.44399591647388,Watch_Sensor
29.076380968093872,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,5.653541088104248,10.612817535941756,Watch_Sensor
29.076380968093872,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,5.653541088104248,9.55153578234758,Watch_Sensor
34.136016845703125,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,10.7131769657135,6.160637522485319,Watch_Sensor
34.27202296257019,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,10.849183082580566,4.977333278364739,Watch_Sensor
34.28369688987732,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,10.860857009887695,24.307474056573536,Watch_Sensor
34.28369688987732,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.435367086484916,121,67,10.860857009887695,11.14092560926287,Watch_Sensor
34.298664808273315,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,10.875824928283691,5.516822898092436,Watch_Sensor
34.299280881881714,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,10.87644100189209,4.964859368115548,Watch_Sensor
39.317500829696655,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,15.894660949707031,4.152337706908841,Watch_Sensor
39.53765296936035,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,16.114813089370728,3.3509541625163624,Watch_Sensor
39.53872394561768,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,16.11588406562805,16.381353881979024,Watch_Sensor
39.53872394561768,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.451310179982967,122,68,16.11588406562805,7.570171112126671,Watch_Sensor
40.22444176673889,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,318,1,4.451310179982967,332,278,16.801601886749268,19.76002063599869,Watch_Sensor
40.232170820236206,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,16.809330940246582,3.5694460542948794,Watch_Sensor
40.232170820236206,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,16.809330940246582,3.212501448865392,Watch_Sensor
40.23250389099121,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,16.809664011001587,3.9263128612686327,Watch_Sensor
41.203619956970215,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,17.78078007698059,3.0369871156502097,Watch_Sensor
45.13042998313904,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,21.70759010314941,3.040411196562279,Watch_Sensor
45.15580487251282,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,21.732964992523197,2.484704687951122,Watch_Sensor
45.15604782104492,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,21.733207941055294,12.147309348717387,Watch_Sensor
45.15629696846008,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.440208893186446,122,68,21.73345708847046,5.613464968015635,Watch_Sensor
45.25658392906189,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,21.833744049072266,2.7480399085538174,Watch_Sensor
45.29572796821594,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,21.87288808822632,2.468809778671477,Watch_Sensor
50.89193081855774,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,27.469090938568115,2.402700553418474,Watch_Sensor
50.91935181617737,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,27.496511936187744,1.9638854602838336,Watch_Sensor
50.99137997627258,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,27.56854009628296,9.576132761400553,Watch_Sensor
50.99137997627258,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.465217832753573,121,67,27.56854009628296,4.389060848975253,Watch_Sensor
51.02083683013916,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,27.597996950149536,2.1740708250811984,Watch_Sensor
51.02093577384949,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,27.598095893859863,1.956656727611927,Watch_Sensor
56.08523678779602,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,32.6623969078064,2.0206722790826728,Watch_Sensor
56.10111379623413,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,32.67827391624451,1.6524740608516773,Watch_Sensor
56.1020929813385,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,32.67925310134888,8.078520007212253,Watch_Sensor
56.1020929813385,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.451310179982967,122,68,32.67925310134888,3.73325545787839,Watch_Sensor
56.1129207611084,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,32.690080881118774,1.8354191357983136,Watch_Sensor
56.11361289024353,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,32.690773010253906,1.6518422486694384,Watch_Sensor
61.14944291114807,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,37.72660303115845,1.749428644436673,Watch_Sensor
61.21966099739075,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,37.79682111740112,1.428691577851746,Watch_Sensor
61.22019577026367,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,37.79735589027405,6.984615557934624,Watch_Sensor
61.220961809158325,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.374556048381884,122,68,37.7981219291687,3.22767359258273,Watch_Sensor
61.26210999488831,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,37.83927011489868,1.5856542638853872,Watch_Sensor
61.26210999488831,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,37.83927011489868,1.4270888374968485,Watch_Sensor
66.26340794563293,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,42.84056806564331,1.5405958179375725,Watch_Sensor
66.26977682113647,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,42.84693694114685,1.2603001254015571,Watch_Sensor
66.27034783363342,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,42.8475079536438,6.161385168202044,Watch_Sensor
66.27093482017517,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.390299175907992,121,67,42.84809494018555,2.823929515860899,Watch_Sensor
66.27753376960754,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,42.85469388961792,1.4000800041774597,Watch_Sensor
66.2779769897461,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,42.85513710975647,1.2600589717330823,Watch_Sensor
71.28185987472534,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,47.85901999473572,1.3790503860559558,Watch_Sensor
71.28664994239807,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,47.86381006240845,1.1282010339250204,Watch_Sensor
71.29130482673645,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,47.868464946746826,5.515113139594037,Watch_Sensor
71.29130482673645,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.340374131610285,121,67,47.868464946746826,2.5277601889806003,Watch_Sensor
71.34219884872437,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,47.91935896873474,1.377313916971679,Watch_Sensor
71.34219884872437,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,47.91935896873474,1.2521035608833444,Watch_Sensor
71.3431978225708,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,47.92035794258118,1.126869712966325,Watch_Sensor
76.49399590492249,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,53.07115602493286,1.2436133851878628,Watch_Sensor
76.50150895118713,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,53.07866907119751,1.0173578378080026,Watch_Sensor
76.50150895118713,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,53.07866907119751,4.973749429283568,Watch_Sensor
76.50150895118713,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.361606276010763,122,68,53.07866907119751,2.2984751150477094,Watch_Sensor
76.52100992202759,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,53.09817004203797,1.1299824448280955,Watch_Sensor
76.52193784713745,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,53.09909796714783,1.016966428194497,Watch_Sensor
81.89802694320679,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,58.47518706321716,1.1286838625868405,Watch_Sensor
81.90978193283081,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,58.48694205284119,0.9232830116372408,Watch_Sensor
81.91995096206665,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,58.49711108207703,4.5130433814002,Watch_Sensor
81.94240689277649,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.392758833167403,121,67,58.51956701278687,2.0676844716496414,Watch_Sensor
82.14782190322876,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,58.724982023239136,1.0217116793029637,Watch_Sensor
82.14873385429382,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,58.7258939743042,0.9195262318804028,Watch_Sensor
87.01288294792175,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,3.590043067932129,18.384180565838204,Watch_Sensor
87.09678983688354,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,3.673949956893921,14.698077174043323,Watch_Sensor
87.10225176811218,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,3.679411888122559,71.75059711368915,Watch_Sensor
87.44684386253357,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,106,1,4.445560127348276,120,66,4.024003982543945,29.82104404482644,Watch_Sensor
87.4828269481659,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,106,1,4.445560127348276,120,66,4.0599870681762695,29.556744389805047,Watch_Sensor
87.7604489326477,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,106,1,4.445560127348276,120,66,4.337609052658081,27.66501050307061,Watch_Sensor
87.79862380027771,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,4.375783920288086,13.711828804391653,Watch_Sensor
87.8395128250122,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,4.416672945022583,13.584886349263792,Watch_Sensor
87.85208296775818,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,4.429243087768555,12.191699333261274,Watch_Sensor
87.99378895759583,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,4.570949077606201,14.439014497742797,Watch_Sensor
92.83044576644896,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,9.40760588645935,7.015600015195767,Watch_Sensor
93.65214896202087,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,10.22930908203125,5.27894890720001,Watch_Sensor
93.6554148197174,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,10.232574939727783,25.799957640674087,Watch_Sensor
93.68084287643433,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.4918232314853705,122,68,10.258002996444702,11.893153086646953,Watch_Sensor
94.2549638748169,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,10.83212399482727,5.539079872853391,Watch_Sensor
94.25544691085815,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,10.83260703086853,4.984949592108523,Watch_Sensor
99.2660629749298,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,15.843223094940186,4.1658190132460025,Watch_Sensor
100.29719495773315,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,16.87435507774353,3.9112605901632858,Watch_Sensor
100.69491481781006,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,17.272074937820435,3.821196945798369,Watch_Sensor
100.69590783119202,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,17.273067951202393,15.28390907427784,Watch_Sensor
100.69590783119202,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.446634064129148,121,67,17.273067951202393,7.005124992377343,Watch_Sensor
100.70076990127563,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,17.27793002128601,3.472638211063558,Watch_Sensor
100.70196485519408,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,17.279124975204468,3.125158251791683,Watch_Sensor
105.74604988098145,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,22.32321000099182,2.956564042405533,Watch_Sensor
105.75415587425232,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,22.33131599426269,2.4181288739935227,Watch_Sensor
105.75508499145508,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,22.33224511146545,11.82147153957492,Watch_Sensor
105.77042293548584,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.377541668859136,121,67,22.347583055496216,5.414455769087788,Watch_Sensor
105.78621578216551,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,22.363375902175903,2.6829580767437773,Watch_Sensor
105.78646779060364,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,22.363627910614014,2.414635059026851,Watch_Sensor
110.78234386444092,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,27.35950398445129,2.412324435322677,Watch_Sensor
110.7891948223114,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,27.366354942321777,1.9732258868165733,Watch_Sensor
110.7917149066925,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,27.36887502670288,9.645993843094544,Watch_Sensor
110.7917149066925,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.379916753920123,122,68,27.36887502670288,4.4576183668846,Watch_Sensor
110.79845976829527,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,27.375619888305664,2.1917311916516944,Watch_Sensor
110.79954886436462,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,27.376708984375,1.9724796004815623,Watch_Sensor
115.84052991867064,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,32.41769003868103,2.035925444448642,Watch_Sensor
115.87295484542848,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,32.45011496543884,1.6640927176225098,Watch_Sensor
115.873361825943,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,32.45052194595337,8.135462364509708,Watch_Sensor
115.873361825943,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.401566153552223,121,67,32.45052194595337,3.7287535837336168,Watch_Sensor
115.94138979911804,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,32.51854991912842,1.8451007240241712,Watch_Sensor
115.97211694717409,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,32.54927706718445,1.659023021879701,Watch_Sensor
120.96504282951356,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,37.542202949523926,1.7580215015282408,Watch_Sensor
120.97204279899596,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,37.54920291900635,1.4381130836912313,Watch_Sensor
120.97673892974854,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,37.55389904975891,7.029895874465659,Watch_Sensor
120.97673892974854,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,106,1,4.419267135022373,120,66,37.55389904975891,3.1954072156662088,Watch_Sensor
120.98766994476318,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,37.56483006477356,1.5972386909921106,Watch_Sensor
121.00430679321288,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,37.58146691322327,1.4368784519424858,Watch_Sensor
125.99097299575806,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,42.56813311576843,1.550455591287177,Watch_Sensor
125.99770498275755,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,42.57486510276794,1.2683539893703448,Watch_Sensor
125.99801993370056,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,42.57518005371094,6.200795854931194,Watch_Sensor
125.99801993370056,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.364398616303372,121,67,42.57518005371094,2.8420314335101304,Watch_Sensor
126.00292778015135,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,42.58008790016174,1.4091093503771768,Watch_Sensor
126.00338196754456,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,42.58054208755493,1.2681848880402733,Watch_Sensor
131.0076048374176,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,47.58476495742798,1.3869985500411175,Watch_Sensor
131.01296591758728,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,47.590126037597656,1.134689157102428,Watch_Sensor
131.0133249759674,0,0,0,1,0,0,1,0,256,1,0,0,0,0,0,0,0,0,0,0,3,2,250,0,0.0,264,210,47.59048509597778,5.547327358979002,Watch_Sensor
131.0133249759674,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,106,1,4.396391756168934,120,66,47.59048509597778,2.5215124358995467,Watch_Sensor
131.01731395721436,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,60,6,47.59447407722473,1.2606505516301452,Watch_Sensor
131.01855897903442,0,0,0,1,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,47.5957190990448,1.1345558176698234,Watch_Sensor
136.02629590034485,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0.0,66,0,52.603456020355225,1.2546704150856725,Watch_Sensor
136.03879690170288,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0.0,54,0,52.61595702171326,1.026304624236248,Watch_Sensor
